item_id,image,Title,Genres,Year
2646,https://m.media-amazon.com/images/M/MV5BY2UwMDljODktMTRhMS00MjEwLWJmMmQtODQzMWNmMzllZWNlL2ltYWdlXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg,House of Dracula,Horror,1945
2647,https://m.media-amazon.com/images/M/MV5BMjM5NjkwOTk3NF5BMl5BanBnXkFtZTgwMDM4MTczMjE@._V1_SX300.jpg,House of Frankenstein,Horror,1944
2648,https://m.media-amazon.com/images/M/MV5BN2RjNjU4MmUtZWU5MS00MjdhLTkxM2MtYjBiM2FhYTE4OTQwXkEyXkFqcGdeQXVyMDI2NDg0NQ@@._V1_SX300.jpg,Frankenstein,Horror,1931
1219,https://m.media-amazon.com/images/M/MV5BNTQwNDM1YzItNDAxZC00NWY2LTk0M2UtNDIwNWI5OGUyNWUxXkEyXkFqcGdeQXVyNzkwMjQ5NzM@._V1_SX300.jpg,Psycho,Horror Thriller,1960
2160,https://m.media-amazon.com/images/M/MV5BZmEwZGU2NzctYzlmNi00MGJkLWE3N2MtYjBlN2ZhMGJkZTZiXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg,Rosemary's Baby,Horror Thriller,1968
1994,https://m.media-amazon.com/images/M/MV5BNzliZmRlYTctYmNkYS00NzE5LWI1OWQtMTRiODY5MDMwMTVkXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg,Poltergeist,Horror Thriller,1982
1321,https://m.media-amazon.com/images/M/MV5BZGNmYWQzMGEtNDlhMS00NzEwLTkzMDItMDQ4MjkyMzRkNjFiXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg,"American Werewolf in London, An",Horror,1981
2644,https://m.media-amazon.com/images/M/MV5BY2M4YjQyODMtNDMxMy00YWNmLWFlMGQtMWM4NzgzNDZkOTkxXkEyXkFqcGdeQXVyNTAyODkwOQ@@._V1_SX300.jpg,Dracula,Horror,1931
3930,"https://m.media-amazon.com/images/M/MV5BMjMwMjA5NDkyMl5BMl5BanBnXkFtZTgwMzYyMTY2MTE@._V1_UX182_CR0,0,182,268_AL_.jpg","Creature From the Black Lagoon, The",Horror,1954
2633,https://m.media-amazon.com/images/M/MV5BMjEyNTIzNzcyMV5BMl5BanBnXkFtZTgwOTgwODY2MTE@._V1_SX300.jpg,"Mummy, The",Horror Romance,1932
1340,https://m.media-amazon.com/images/M/MV5BOTUzMzAzMzEzNV5BMl5BanBnXkFtZTgwOTg1NTAwMjE@._V1_SX300.jpg,Bride of Frankenstein,Horror,1935
1327,https://m.media-amazon.com/images/M/MV5BMTc0NDMyNTU3M15BMl5BanBnXkFtZTcwMjM0MTgwNA@@._V1_SX300.jpg,"Amityville Horror, The",Horror,1979
1334,https://m.media-amazon.com/images/M/MV5BYjI2Yjg1ZDctYmMzNy00MWIyLWI5NmEtNzY5YzM5OWQ4OTQwXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg,"Blob, The",Horror Sci-Fi,1958
842,"https://m.media-amazon.com/images/M/MV5BMWZmMDIwMjAtMDc3MC00YTAxLWIyNWQtYzljNTQzYTIyYWZmXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX182_CR0,0,182,268_AL_.jpg",Tales from the Crypt Presents: Bordello of Blood,Horror,1996
330,https://m.media-amazon.com/images/M/MV5BMDZjYTMzZDEtYjJkNS00MTI1LTgyZDctM2FlYjk2NDMyNTQzXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg,Tales from the Hood,Comedy Horror,1995
2103,https://m.media-amazon.com/images/M/MV5BNDA4NmY0YWYtMDg2My00YzJiLTkyYTQtYjNkMWMwNmQ5ZjAxXkEyXkFqcGdeQXVyNjMwMjk0MTQ@._V1_SX300.jpg,Tall Tale,Adventure Children's,1994
2064,https://m.media-amazon.com/images/M/MV5BMjRlYWVlZWUtZDE3NS00NjY3LTgwMjItMTc1OGM2ZDI1M2IzXkEyXkFqcGdeQXVyNDQzMDg4Nzk@._V1_SX300.jpg,Roger & Me,Comedy Documentary,1989
785,https://m.media-amazon.com/images/M/MV5BODAzODIyMDYwMV5BMl5BanBnXkFtZTcwMTUyNTEzNA@@._V1_SX300.jpg,Kingpin,Comedy,1996
3752,"https://m.media-amazon.com/images/M/MV5BODMwMDY2YzUtNGFiNS00NDA1LWI4YzMtYzVmM2RlZTk3NGVlXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX182_CR0,0,182,268_AL_.jpg","Me, Myself and Irene",Comedy,2000
2502,https://m.media-amazon.com/images/M/MV5BOTA5MzQ3MzI1NV5BMl5BanBnXkFtZTgwNTcxNTYxMTE@._V1_SX300.jpg,Office Space,Comedy Romance,1999
3325,https://m.media-amazon.com/images/M/MV5BY2VhNzI1ZTYtZGEyYy00Y2QzLTliYzYtMGM0ZTc1OGUzYTRkXkEyXkFqcGdeQXVyMTMxMTY0OTQ@._V1_SX300.jpg,"Next Best Thing, The",Comedy Drama,2000
1974,https://m.media-amazon.com/images/M/MV5BNWMxYTYzYWQtNGZmNy00MTg5LTk1N2MtNzQ5NjQxYjQ5NTJhXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg,Friday the 13th,Horror,1980
2004,https://m.media-amazon.com/images/M/MV5BZGE3MTA3OWQtYzVjYi00MjkwLThlZTQtNWUzOGVlYjEwMzBhXkEyXkFqcGdeQXVyNTAyODkwOQ@@._V1_SX300.jpg,Gremlins 2: The New Batch,Comedy Horror,1990
2367,https://m.media-amazon.com/images/M/MV5BYWNlNjlmYjktNjhiNy00YTQzLWEzYTUtYzc0MDdjYTlmNzUyXkEyXkFqcGdeQXVyNjc1NTYyMjg@._V1_SX300.jpg,King Kong,Action Adventure Horror,1976
2990,https://m.media-amazon.com/images/M/MV5BODY3M2I0NGItYzJhNy00M2NiLThhMDgtNjZkNjA1NTQzMDM4XkEyXkFqcGdeQXVyNTIzOTk5ODM@._V1_SX300.jpg,Licence to Kill,Action,1989
2574,https://m.media-amazon.com/images/M/MV5BYjJhOWM3YzMtMzE4Ny00YWE4LWFjZGItYjZkYmRlYTVlMmE5L2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg,"Out-of-Towners, The",Comedy,1999
2782,https://m.media-amazon.com/images/M/MV5BZGY1ODM0Y2EtYTBlNy00ZTQ5LWI5MzQtZTY2NzllYTM4ZTRlXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg,Pit and the Pendulum,Horror,1961
1655,https://m.media-amazon.com/images/M/MV5BNTM2ZmEwZTEtOGI4OC00NDJlLWFhYWUtNGIyMDU5NGE5OTE4XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg,Phantoms,Horror,1998
879,https://m.media-amazon.com/images/M/MV5BNzk1NjU5ODYtODI1Yy00Y2EwLTg0Y2QtZDJhMGU5OTM2NWYzXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg,"Relic, The",Horror,1997
2649,https://m.media-amazon.com/images/M/MV5BOTljNTRiZjYtM2Y2Yi00MWUxLWI5MjEtYjlhZDVhZjg2ZmYyL2ltYWdlXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg,Son of Frankenstein,Horror,1939
2653,https://m.media-amazon.com/images/M/MV5BNWE3OWIxY2YtZTJjZS00MTJjLWE0NWItYjA0NTQ4MTU1ODg3L2ltYWdlXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg,Son of Dracula,Horror,1943
2836,https://m.media-amazon.com/images/M/MV5BMTMyODE2NjA0Nl5BMl5BanBnXkFtZTcwNzIzODgxMQ@@._V1_SX300.jpg,Outside Providence,Comedy,1999
1694,https://m.media-amazon.com/images/M/MV5BNGRkMDZlNGUtMzVmMC00Y2UyLTg0YTYtMjAzZmQ2NmQyNjg1XkEyXkFqcGdeQXVyMTAwMzUyOTc@._V1_SX300.jpg,"Apostle, The",Drama,1997
1468,https://m.media-amazon.com/images/M/MV5BMTk2NTgwODY2M15BMl5BanBnXkFtZTYwNDk4OTE5._V1_SX300.jpg,Booty Call,Comedy Romance,1997
585,https://m.media-amazon.com/images/M/MV5BNmVmYzkzY2YtZWNkNC00YzVhLTk4MzYtZWMxZWQ0YzBhZmYzXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg,"Brady Bunch Movie, The",Comedy,1995
3053,https://m.media-amazon.com/images/M/MV5BMjAyMDMwMjg4Nl5BMl5BanBnXkFtZTcwMzM2NDU2MQ@@._V1_SX300.jpg,"Messenger: The Story of Joan of Arc, The",Drama War,1999
3268,https://m.media-amazon.com/images/M/MV5BNzZiZmUzMDAtN2RmZS00ZDkzLWE3OGEtNzRhYTY0NTVkNGRkXkEyXkFqcGdeQXVyNDc2NjEyMw@@._V1_SX300.jpg,Stop! Or My Mom Will Shoot,Action Comedy,1992
3774,https://m.media-amazon.com/images/M/MV5BMTgzYTAyODItMDRkMS00NmE3LThlMmEtYzgzMzkzMTM4NDBiXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg,House Party 2,Comedy,1991
3000,"https://m.media-amazon.com/images/M/MV5BNGIzY2IzODQtNThmMi00ZDE4LWI5YzAtNzNlZTM1ZjYyYjUyXkEyXkFqcGdeQXVyODEzNjM5OTQ@._V1_UX182_CR0,0,182,268_AL_.jpg","Princess Mononoke, The (Mononoke Hime)",Action Adventure Animation,1997
2800,https://m.media-amazon.com/images/M/MV5BMmNkM2MzNDgtNzk3Ny00ZTZmLTg4MDMtODc5M2Y4ZGQ4MGMyXkEyXkFqcGdeQXVyNjMwMjk0MTQ@._V1_SX300.jpg,Little Nemo: Adventures in Slumberland,Animation Children's,1992
771,https://m.media-amazon.com/images/M/MV5BMjEwMGQ0MDctOTlkMi00NDA3LTgxMTItYWJlYTlhYjVhNTYzL2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyNzAwNzk1ODQ@._V1_SX300.jpg,"Vie est belle, La (Life is Rosey)",Comedy Drama,1987
2189,https://m.media-amazon.com/images/M/MV5BOTM2NGY1OTctYTg4Mi00Zjk0LThmZGUtZmE0NDU2OTQzMDZlXkEyXkFqcGdeQXVyNTAyODkwOQ@@._V1_SX300.jpg,I Married A Strange Person,Animation,1997
1405,https://m.media-amazon.com/images/M/MV5BNWY3NmNlYzYtNzY5Yy00Y2Q1LWE1NWEtYzQ2NDM4YTMyYjVmXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg,Beavis and Butt-head Do America,Animation Comedy,1996
1222,https://m.media-amazon.com/images/M/MV5BNzkxODk0NjEtYjc4Mi00ZDI0LTgyYjEtYzc1NDkxY2YzYTgyXkEyXkFqcGdeQXVyNzkwMjQ5NzM@._V1_SX300.jpg,Full Metal Jacket,Action Drama War,1987
1047,https://m.media-amazon.com/images/M/MV5BNTkzOWZkN2QtNDJkYy00OTdjLThlNDQtNDg4MjMyMWE5Y2U5XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg,"Long Kiss Goodnight, The",Action Thriller,1996
2263,https://m.media-amazon.com/images/M/MV5BNWI0M2E5ZGYtODU2MC00OWUxLWIxMDctMmQxMjZjZjhlMTRmXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg,"Seventh Sign, The",Thriller,1988
1205,https://m.media-amazon.com/images/M/MV5BZGM1MGY4OTYtOGZkOC00NjYyLTk3OTMtODUyZDdhYWQ3NGFjXkEyXkFqcGdeQXVyMzM4MjM0Nzg@._V1_SX300.jpg,"Transformers: The Movie, The",Action Animation Children's Sci-Fi Thriller War,1986
1438,https://m.media-amazon.com/images/M/MV5BMTA1MWM3Y2MtM2YyMS00ZGI1LTgwMGQtMzczYjA5ZThmZTQ1XkEyXkFqcGdeQXVyNDk3NzU2MTQ@._V1_SX300.jpg,Dante's Peak,Action Thriller,1997
849,https://m.media-amazon.com/images/M/MV5BOWUzNTRmNTQtNWMwZS00MTg4LThhMDUtYmQ5OGQ5MmNmYzNmXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg,Escape from L.A.,Action Adventure Sci-Fi Thriller,1996
786,https://m.media-amazon.com/images/M/MV5BOTczMTNlN2UtMWE2NS00ZTUyLTgzYTQtYTFkNWIzODJkYzIwXkEyXkFqcGdeQXVyNDc2NjEyMw@@._V1_SX300.jpg,Eraser,Action Thriller,1996
185,https://m.media-amazon.com/images/M/MV5BZTg5YmM5NzktN2Q0OS00YzE1LThkOTktNTE1NTJkZmExNmIxXkEyXkFqcGdeQXVyNDAxNjkxNjQ@._V1_SX300.jpg,"Net, The",Sci-Fi Thriller,1995
1037,https://m.media-amazon.com/images/M/MV5BYWZhODdkMTEtMzBmNy00NzU5LWIzYjMtYTkwNWE3YTRjOTZkXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg,"Lawnmower Man, The",Action Sci-Fi Thriller,1992
3661,https://m.media-amazon.com/images/M/MV5BYjQyM2ZkYjktOTk2Zi00Zjc1LTk1NTYtYTY2YmI5M2IyYzAzXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg,Puppet Master II,Horror Sci-Fi Thriller,1990
798,https://m.media-amazon.com/images/M/MV5BOGE5MDkxYzktODU4OS00Yjc4LTk5MjktYzlkY2RjMGVlNjU0XkEyXkFqcGdeQXVyNDc2NjEyMw@@._V1_SX300.jpg,Daylight,Action Adventure Thriller,1996
3835,https://m.media-amazon.com/images/M/MV5BNTM5Y2MxNDYtNzE0OC00YTI1LTg2ODQtZDRlMTk1NjMwYTg2XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg,"Crush, The",Thriller,1993
3355,https://m.media-amazon.com/images/M/MV5BM2Q1ZTFhMmYtNDljMS00Y2ZhLWE3M2QtMjYwYmFkYmJmMjI1XkEyXkFqcGdeQXVyNjU0NTI0Nw@@._V1_SX300.jpg,"Ninth Gate, The",Thriller,2000
2122,https://m.media-amazon.com/images/M/MV5BMDg3OTc2OTQtZDA0My00YTJiLTg3ZTYtOGYwZWM1NWVhZDdiXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg,Children of the Corn,Horror Thriller,1984
2265,https://m.media-amazon.com/images/M/MV5BYjc5MjA1ZWYtNTgxMi00ZTlkLWExZTctMTFkNDFlOTdlZmRkXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg,Nothing But Trouble,Adventure Comedy,1991
3210,https://m.media-amazon.com/images/M/MV5BYzBlZjE1MDctYjZmZC00ZTJmLWFkOWEtYjdmZDZkODBkZmI2XkEyXkFqcGdeQXVyNjQ2MjQ5NzM@._V1_SX300.jpg,Fast Times at Ridgemont High,Comedy,1982
2134,https://m.media-amazon.com/images/M/MV5BMTEwMTU1YjMtMjc0OS00NjZiLTk1MGMtNzhkODI0ZDFjNGI2XkEyXkFqcGdeQXVyNTAyODkwOQ@@._V1_SX300.jpg,Weird Science,Comedy,1985
2150,https://m.media-amazon.com/images/M/MV5BMWE0MThhNGQtZmFmNS00NTliLWFiZDgtNmE1MTQyNmVmNzQ5XkEyXkFqcGdeQXVyNjc1NTYyMjg@._V1_SX300.jpg,"Gods Must Be Crazy, The",Comedy,1980
2416,https://m.media-amazon.com/images/M/MV5BMTYxMTIyOTM1MF5BMl5BanBnXkFtZTcwNzQ0MTcyNA@@._V1_SX300.jpg,Back to School,Comedy,1986
2794,https://m.media-amazon.com/images/M/MV5BYTJhZTBlZDQtZGFjNC00OTU1LWFmNDMtZmQ5YzllYzk2NGMwXkEyXkFqcGdeQXVyNTUyMzE4Mzg@._V1_SX300.jpg,European Vacation,Comedy,1985
2413,https://m.media-amazon.com/images/M/MV5BM2VlNTE1ZmMtOTAyNS00ODYwLWFmY2MtZWEzOTE2YjE1NDE2XkEyXkFqcGdeQXVyNDk3NzU2MTQ@._V1_SX300.jpg,Clue,Comedy Mystery,1985
2792,https://m.media-amazon.com/images/M/MV5BMmVkYjg2MDUtN2ExNi00N2QzLTliOWYtMjAzYWNlYjQ1MWZjXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg,Airplane II: The Sequel,Comedy,1982
2478,https://m.media-amazon.com/images/M/MV5BNTE5NDQ1NTMyNl5BMl5BanBnXkFtZTcwNjY5MDQ3NA@@._V1_SX300.jpg,Three Amigos!,Comedy Western,1986
2163,https://m.media-amazon.com/images/M/MV5BZWMxOTEzMjktYjE3NC00NmZjLThlNzYtMDE3MDlmNWVmZTZkXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg,Attack of the Killer Tomatoes!,Comedy Horror,1980
2374,https://m.media-amazon.com/images/M/MV5BMGU5NWQ1MTYtNzVkMy00NDFhLThkZTctM2MxMTFiN2NlMmU3L2ltYWdlXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg,Gung Ho,Comedy Drama,1986
81,https://m.media-amazon.com/images/M/MV5BMzI0OWEzZmItOGUyOC00M2Y2LWIzNDEtY2EzYzAwNWI0ZDkyXkEyXkFqcGdeQXVyNTc1NTQxODI@._V1_SX300.jpg,Things to Do in Denver when You're Dead,Crime Drama Romance,1995
799,https://m.media-amazon.com/images/M/MV5BNGZlN2Q2NmYtODdjNi00NjJlLWI5NzYtN2Y5NjIzYWUxOWU5XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg,"Frighteners, The",Comedy Horror,1996
3052,https://m.media-amazon.com/images/M/MV5BYzAyOWUyZjQtNDBiMy00ZDExLTgwNmMtZDdmY2ViNzkyN2Y0XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg,Dogma,Comedy,1999
1425,https://m.media-amazon.com/images/M/MV5BNzllMGM5ZjItZTlmZi00OGU5LTlmZWQtZWVkNDM2MjEzMzZhXkEyXkFqcGdeQXVyNzc5MjA3OA@@._V1_SX300.jpg,Fierce Creatures,Comedy,1997
3450,https://m.media-amazon.com/images/M/MV5BMzNiYzQyNGEtYjFiOS00OTcyLTg5YzItMDQ2ZGRmZjE1N2Y4XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg,Grumpy Old Men,Comedy,1993
312,https://m.media-amazon.com/images/M/MV5BMTMwODE1MDkxOF5BMl5BanBnXkFtZTcwNTEyNzIyMQ@@._V1_SX300.jpg,Stuart Saves His Family,Comedy,1995
2671,https://m.media-amazon.com/images/M/MV5BMTE5OTkwYzYtNDhlNC00MzljLTk1YTktY2IxZjliZmNjMjUzL2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg,Notting Hill,Comedy Romance,1999
3120,https://m.media-amazon.com/images/M/MV5BOTJmYjQxYzEtOTljMC00NmEwLWFlMDktNmFmNTQ1MjE3NDU3XkEyXkFqcGdeQXVyNjExODE1MDc@._V1_SX300.jpg,"Distinguished Gentleman, The",Comedy,1992
3243,https://m.media-amazon.com/images/M/MV5BZjc5OGIzYTUtYjFkYy00NDcxLTgwMzUtNzRlMTJmZjZkZDQ4L2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyNjE5MjUyOTM@._V1_SX300.jpg,Encino Man,Comedy,1992
2249,https://m.media-amazon.com/images/M/MV5BYjQ5MTljNzYtYTZmOC00MGMxLTk5NWItMmVhMmZkZGRhYzcwXkEyXkFqcGdeQXVyMjA0MzYwMDY@._V1_SX300.jpg,My Blue Heaven,Comedy,1990
1689,https://m.media-amazon.com/images/M/MV5BZTA2OTNiZWQtNTBlNi00OGNjLTkzMzgtOTZiZDY2ZWIyNTY1XkEyXkFqcGdeQXVyNjU0NTI0Nw@@._V1_SX300.jpg,"Man Who Knew Too Little, The",Comedy Mystery,1997
3258,https://m.media-amazon.com/images/M/MV5BNzM2YjIwMzgtZTg4Yy00NmJlLWIzOTYtYTQ0Zjc3NjIyZDcyXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg,Death Becomes Her,Comedy,1992
833,https://m.media-amazon.com/images/M/MV5BMmQ4NzE5ZDItMzFjYi00MTU5LTliYjAtYzRjZDI4ZjQ4NzY5XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg,High School High,Comedy,1996
473,https://m.media-amazon.com/images/M/MV5BOWU5MDMzODQtMmM0ZS00MjU5LWExMzMtZjBlOTczY2NjNTMzXkEyXkFqcGdeQXVyMjY3MjUzNDk@._V1_SX300.jpg,In the Army Now,Comedy War,1994
818,https://m.media-amazon.com/images/M/MV5BYWU3YzYxZTgtMmRmOC00ZDE2LWEyMjAtNTQ4NTExNzE0NDYyXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg,"Very Brady Sequel, A",Comedy,1996
173,https://m.media-amazon.com/images/M/MV5BYmM1NzUyY2YtOTU4My00ZmFmLWI4ZjYtYzJlM2JlOTBhZmIzXkEyXkFqcGdeQXVyNjE5MjUyOTM@._V1_SX300.jpg,Judge Dredd,Action Adventure Sci-Fi,1995
256,https://m.media-amazon.com/images/M/MV5BMDUwN2E1ODMtMjRiMS00Yzk0LTk1MWYtZjE4M2I5NzcyMmI4XkEyXkFqcGdeQXVyNTIzOTk5ODM@._V1_SX300.jpg,Junior,Comedy Sci-Fi,1994
1347,https://m.media-amazon.com/images/M/MV5BNzFjZmM1ODgtMDBkMS00NWFlLTg2YmUtZjc3ZTgxMjE1OTI2L2ltYWdlXkEyXkFqcGdeQXVyNTAyODkwOQ@@._V1_SX300.jpg,"Nightmare on Elm Street, A",Horror,1984
3917,https://m.media-amazon.com/images/M/MV5BMTkyNzc4NjkwNV5BMl5BanBnXkFtZTgwNzI2Mjc1MDE@._V1_SX300.jpg,Hellraiser,Horror,1987
3017,https://m.media-amazon.com/images/M/MV5BN2QwZTMzODktNzRiYS00Y2JiLTk5ZmMtOGIwYTE1YTIyOTQ4XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg,Creepshow 2,Horror,1987
3660,https://m.media-amazon.com/images/M/MV5BNTE3YjMyNTYtMDlkMS00Nzk1LWFkZTMtMjYzZDZmMmVhZGU5XkEyXkFqcGdeQXVyMzYzNzc1NjY@._V1_SX300.jpg,Puppet Master,Horror Sci-Fi Thriller,1989
1991,https://m.media-amazon.com/images/M/MV5BZGU1MjNiYWYtNGQ5MS00MTgzLTlkYjItZDhhNTdlMTkxZGVlL2ltYWdlXkEyXkFqcGdeQXVyNTAyODkwOQ@@._V1_SX300.jpg,Child's Play,Horror,1988
1799,https://m.media-amazon.com/images/M/MV5BMTg4MzAxNjAyM15BMl5BanBnXkFtZTcwNDkxNzUyMQ@@._V1_SX300.jpg,Suicide Kings,Crime Drama,1997
429,https://m.media-amazon.com/images/M/MV5BZWI5ZmY5MDMtOWJkYy00YjJlLWI1MDctMjMwZDI3NTY4YmJlXkEyXkFqcGdeQXVyMTEwODg2MDY@._V1_SX300.jpg,Cabin Boy,Comedy,1994
145,https://m.media-amazon.com/images/M/MV5BMGE1ZTQ0ZTEtZTEwZS00NWE0LTlmMDUtMTE1ZWJiZTYzZTQ2XkEyXkFqcGdeQXVyNTAyODkwOQ@@._V1_SX300.jpg,Bad Boys,Action,1995
112,https://m.media-amazon.com/images/M/MV5BZTUxMzY1N2YtZjM5NC00MmUzLThkNzEtYjNiYzg0MzI4MDc5L2ltYWdlXkEyXkFqcGdeQXVyNTAyODkwOQ@@._V1_SX300.jpg,Rumble in the Bronx,Action Adventure Crime,1995
1754,https://m.media-amazon.com/images/M/MV5BY2Q1OGI4ZGQtMzc3OS00YzIyLThhNWQtYWUxODc3NzU0YWQ4L2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg,Fallen,Action Mystery Thriller,1998
678,https://m.media-amazon.com/images/M/MV5BMTMxNzU2MDY5N15BMl5BanBnXkFtZTcwODU1MTUxMQ@@._V1_SX300.jpg,Some Folks Call It a Sling Blade,Drama Thriller,1993
65,https://m.media-amazon.com/images/M/MV5BYzY0ZjI0NTUtNDE4Yi00OGU2LWExZDMtNTY1MTM3ZWE3MzEyXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg,Bio-Dome,Comedy,1996
1034,https://m.media-amazon.com/images/M/MV5BNTUxMTExODctNTE4Yy00MWNhLWJjN2MtMzcyYjUyZDBkNzM2XkEyXkFqcGdeQXVyMTk5MjAyMjM@._V1_SX300.jpg,Freeway,Crime,1996
3896,https://m.media-amazon.com/images/M/MV5BMTAyNjEyMDEwMzBeQTJeQWpwZ15BbWU4MDczMjY1NDEy._V1_SX300.jpg,"Way of the Gun, The",Crime Thriller,2000
910,https://m.media-amazon.com/images/M/MV5BNzAyOGIxYjAtMGY2NC00ZTgyLWIwMWEtYzY0OWQ4NDFjOTc5XkEyXkFqcGdeQXVyNjU0OTQ0OTY@._V1_SX300.jpg,Some Like It Hot,Comedy Crime,1959
196,https://m.media-amazon.com/images/M/MV5BMjEzOTkxNTcyM15BMl5BanBnXkFtZTcwOTk0MjI3NA@@._V1_SX300.jpg,Species,Horror Sci-Fi,1995
2419,https://m.media-amazon.com/images/M/MV5BMTY4MzczODczMF5BMl5BanBnXkFtZTcwNjY5NTczNA@@._V1_SX300.jpg,Extremities,Drama Thriller,1986
3708,https://m.media-amazon.com/images/M/MV5BNzFiZTQ4ZjQtNjgyZi00Yjc0LWI2Y2YtNjk0YzM3NWEwYjYzXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg,Firestarter,Horror Thriller,1984
1249,https://m.media-amazon.com/images/M/MV5BZDlhYmMxMmMtYmU5MC00OTJhLTk3NjgtNTEzZTdhOWQyZDI0XkEyXkFqcGdeQXVyNzQwMzAwNTI@._V1_SX300.jpg,Nikita (La Femme Nikita),Thriller,1990
3556,https://m.media-amazon.com/images/M/MV5BNTMyMjI3MmItODIzNS00OWNiLWE5NTQtYmNhNGNlOTYyYWExXkEyXkFqcGdeQXVyMTA0MjU0Ng@@._V1_SX300.jpg,"Virgin Suicides, The",Comedy Drama,1999
951,https://m.media-amazon.com/images/M/MV5BZDVmZTZkYjMtNmViZC00ODEzLTgwNDAtNmQ3OGQwOWY5YjFmXkEyXkFqcGdeQXVyNDY2MTk1ODk@._V1_SX300.jpg,His Girl Friday,Comedy,1940
3507,https://m.media-amazon.com/images/M/MV5BZDVhNzQxZDEtMzcyZC00ZDg1LWFkZDctOWYxZTY0ZmYzYjc2XkEyXkFqcGdeQXVyMjA0MDQ0Mjc@._V1_SX300.jpg,"Odd Couple, The",Comedy,1968
3618,https://m.media-amazon.com/images/M/MV5BNTA2NTBiMzEtMDA2My00YWNhLWJjMjAtYTUyMzMwNjM0Mjk2XkEyXkFqcGdeQXVyNDk3NzU2MTQ@._V1_SX300.jpg,Small Time Crooks,Comedy,2000
2241,https://m.media-amazon.com/images/M/MV5BMTcwOTAxNTgyOV5BMl5BanBnXkFtZTcwMTY2NjEzNA@@._V1_SX300.jpg,Class,Comedy,1983
3952,https://m.media-amazon.com/images/M/MV5BYTIzYTA5MDEtY2I0OS00OGJhLTlmMDctZWRlMGRjYzAxZDQzXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg,"Contender, The",Drama Thriller,2000
3920,https://m.media-amazon.com/images/M/MV5BM2FmOGIwYTktMjU4OS00MzY2LThmYWQtMWU4Yjc2NGNkOTQ4XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg,"Faraway, So Close (In Weiter Ferne, So Nah!)",Drama Fantasy,1993
